inchi_key	inchi	smiles	cell_line	conc	target_value	control_value
JGFDHSBAZUPYQN-UHFFFAOYSA-N	JGFDHSBAZUPYQN-UHFFFAOYSA-N	N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NC1CCN(C(=O)NCCCCNC(=O)N2CCC(N/C(N)=N/C(=O)c3nc(Cl)c(N)nc3N)CC2)CC1	GFP-GPI	10	-1.56325771715623	-2.81417935321547
LKZLGMAAKNEGCH-UHFFFAOYSA-N	LKZLGMAAKNEGCH-UHFFFAOYSA-N	CC(=O)c1cc([N+](=O)[O-])c(Sc2cccc(Cl)c2Cl)s1	GFP-GPI	10	-2.70692071965214	-5.56311897791789
KVVODNUBDFULSC-XMMPIXPASA-N	KVVODNUBDFULSC-XMMPIXPASA-N	Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1ccc(S(=O)(=O)N2c3ccccc3C[C@@H]2C(=O)O)cc1	GFP-GPI	10	1.06611138301893	-0.506171280983377
AJFGLTPLWPTALJ-SSDOTTSWSA-N	AJFGLTPLWPTALJ-SSDOTTSWSA-N	N[C@@](CF)(Cc1c[nH]cn1)C(=O)O	GFP-GPI	10	1.14917968591181	1.68422558440461
XKTFQMCPGMTBMD-FYHMSGCOSA-N	XKTFQMCPGMTBMD-FYHMSGCOSA-N	CO/C(=C/C(N)=O)[C@H](C)[C@H](/C=C/c1csc(-c2csc([C@@H](C)/C=C/C=C/C(C)C)n2)n1)OC	GFP-GPI	10	-8.82068039663313	-11.803740419488
MNULEGDCPYONBU-NRGNUBCUSA-N	MNULEGDCPYONBU-NRGNUBCUSA-N		GFP-GPI	10	-9.81768752268693	-11.4955818894557
MOFIOVCNCFPDJY-LBPRGKRZSA-N	MOFIOVCNCFPDJY-LBPRGKRZSA-N	COc1ccccc1CNC(=O)c1cc(C(F)(F)F)nn1-c1csc(CNC(=O)[C@H](C)N)c1	GFP-GPI	10	0.745977810770142	0.921586492633748
HNXCBYBLDPXLMN-UHFFFAOYSA-N	HNXCBYBLDPXLMN-UHFFFAOYSA-N	COCCn1c(-c2ccc(C(C)C)cc2)nc2c(Br)c(Cc3cccnc3SC)cc(OC)c21	GFP-GPI	10	-0.695797144584849	-2.39488696005144
JICJBGPOMZQUBB-UHFFFAOYSA-N	JICJBGPOMZQUBB-UHFFFAOYSA-N	CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O	GFP-GPI	10	-0.420687416628761	-1.37885236136369
PSYDCPHNVFLHOA-UHFFFAOYSA-N	PSYDCPHNVFLHOA-UHFFFAOYSA-N	CC(C)(C)c1ncc(Nc2ncc(-c3ccc4ccncc4c3)c3ccccc23)cn1	GFP-GPI	10	-2.78703427427296	-6.59540221698735
ALRYLNXZUBATMZ-UHFFFAOYSA-N	ALRYLNXZUBATMZ-UHFFFAOYSA-N	C=C(c1ccc(C(=O)O)cn1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	GFP-GPI	10	0.223897267041753	1.73367885975458
DDNCQMVWWZOMLN-IRLDBZIGSA-N	DDNCQMVWWZOMLN-IRLDBZIGSA-N	CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32	GFP-GPI	10	1.1988822294319	1.9369249022228
XBBDACCLCFWBSI-ZETCQYMHSA-N	XBBDACCLCFWBSI-ZETCQYMHSA-N	COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1	GFP-GPI	10	1.04090797571357	-0.0816527172249352
GTDABJYBDINOEI-UHFFFAOYSA-N	GTDABJYBDINOEI-UHFFFAOYSA-N	CC(C)CC1C(=O)NC(=N)N1c1nc(NC(=N)N)nc(Nc2ccc(Nc3nc(NC(=N)N)nc(N4C(=N)NC(=O)C4CC(C)C)n3)cc2)n1	GFP-GPI	10	-0.808700760614141	-0.242739949618498
WFPUBEDBBOGGIQ-UHFFFAOYSA-N	WFPUBEDBBOGGIQ-UHFFFAOYSA-N	Clc1ccc2c(c1Cl)CNCC2	GFP-GPI	10	-3.34423073911715	-0.68243957460895
RQQJJXVETXFINY-UHFFFAOYSA-N	RQQJJXVETXFINY-UHFFFAOYSA-N	N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N	GFP-GPI	10	-1.15743208110121	-0.637245283292469
ZFGXZJKLOFCECI-UHFFFAOYSA-N	ZFGXZJKLOFCECI-UHFFFAOYSA-N	Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1	GFP-GPI	10	-7.59629790845437	-7.99619598075254
YBTRRYYNHWVJLG-UHFFFAOYSA-N	YBTRRYYNHWVJLG-UHFFFAOYSA-N	CCN(CC)C(=O)CCC1(c2ccc(Cl)cc2)c2c(OC)cccc2-c2nccn21	GFP-GPI	10	0.584626835713248	1.36354621872122
ULGABHCZIJXUFO-UHFFFAOYSA-N	ULGABHCZIJXUFO-UHFFFAOYSA-N		GFP-GPI	10	0.487817995995346	1.48378825815456
DBISXWCOHGUFSF-UHFFFAOYSA-N	DBISXWCOHGUFSF-UHFFFAOYSA-N	c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1	GFP-GPI	10	0.139140421637249	0.451749593283782
GRPDJYSPOSONBX-CXXVJMAYSA-O	GRPDJYSPOSONBX-CXXVJMAYSA-O	O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1cccs1)C1CCCCC1)C2)Nc1ccon1	GFP-GPI	10	0.868912353632878	0.898319101536497
YQPLKJCBEOVDBS-UHFFFAOYSA-N	YQPLKJCBEOVDBS-UHFFFAOYSA-N	N=C(N)Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1	GFP-GPI	10	-1.1923065751737	-1.28290872180335
SYTBZMRGLBWNTM-SNVBAGLBSA-N	SYTBZMRGLBWNTM-SNVBAGLBSA-N	C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1	GFP-GPI	10	-1.12954483207254	-0.174235816467866
VHOLZGILMFEDGK-UHFFFAOYSA-N	VHOLZGILMFEDGK-UHFFFAOYSA-N		GFP-GPI	10	-0.00358720393076295	-1.04458583629318
KIAPWMKFHIKQOZ-UHFFFAOYSA-N	KIAPWMKFHIKQOZ-UHFFFAOYSA-N	COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1	GFP-GPI	10	0.182206947617422	0.265842934693275
XNEWILNREVDHDJ-UHFFFAOYSA-N	XNEWILNREVDHDJ-UHFFFAOYSA-N	COCCn1c(-c2ccc(C(C)C)cc2)nc2c(C(F)(F)F)c(Cc3cccnc3S(C)(=O)=O)cc(OC)c21	GFP-GPI	10	-1.0586172490859	-3.53415086992496
TZZISDZOBASIEO-UHFFFAOYSA-N	TZZISDZOBASIEO-UHFFFAOYSA-N	Cc1ccc(C(N)=O)cc1Nc1nccc(-c2cn(C(C)C)c3cnccc23)n1	GFP-GPI	10	-2.90040436423706	-7.44390911712724
XKPJTOHUPQWSOJ-HSZRJFAPSA-N	XKPJTOHUPQWSOJ-HSZRJFAPSA-N	CCN(CC)Cc1ccc(C(=O)N(CCc2ccccc2OC)[C@@H]2CCNC2)cc1	GFP-GPI	10	-2.45262472037345	-6.59403243696617
VFIDUCMKNJIJTO-CZUORRHYSA-N	VFIDUCMKNJIJTO-CZUORRHYSA-N	Cc1ccc(OC[C@@H](O)[C@@H](C)NC(C)C)c2c1CCC2	GFP-GPI	10	-0.719465702368776	-2.90741402198727
XRMUPVMLIVXXAW-UHFFFAOYSA-N	XRMUPVMLIVXXAW-UHFFFAOYSA-N	Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(C#N)c1	GFP-GPI	10	-1.49623007617931	-1.78061214937768
WCQNUEKQADFUPV-UHFFFAOYSA-N	WCQNUEKQADFUPV-UHFFFAOYSA-N	COc1nn2cc(-c3c(CO)n(Cc4ccccc4Cl)c4ccc(OC(F)(F)F)cc34)nc2s1	GFP-GPI	10	-1.64540808783827	-1.60721651605087
DBEPLOCGEIEOCV-WSBQPABSSA-N	DBEPLOCGEIEOCV-WSBQPABSSA-N	CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	GFP-GPI	10	0.3632008818166	1.55169070308418
SCULJPGYOQQXTK-OLRINKBESA-N	SCULJPGYOQQXTK-OLRINKBESA-N	CC(=O)O[C@@H]1[C@H](c2ccc(=O)oc2)[C@@]2(C)CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]23O[C@H]13	GFP-GPI	10	1.08314390169038	0.65917043735089
WVQLWTIRBNXQMX-BZNIZROVSA-N	WVQLWTIRBNXQMX-BZNIZROVSA-N	NC(=O)n1cc(NC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2F)c2ccccc21	GFP-GPI	10	0.800706615477363	2.08466148641163
BSCGZOZNKPEXSS-UHFFFAOYSA-N	BSCGZOZNKPEXSS-UHFFFAOYSA-N	Cc1ccc(Nc2ccc(Cl)c(C)c2Cl)c(CC(=O)O)c1	GFP-GPI	10	0.153917968975624	-0.892599093146298
MZRVIHRERYCHBL-HNNXBMFYSA-N	MZRVIHRERYCHBL-HNNXBMFYSA-N	Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N	GFP-GPI	10	0.381307910937094	1.58059131539445
VOEWWLDOPMSCGF-CGIBVWHJSA-N	VOEWWLDOPMSCGF-CGIBVWHJSA-N	COC(=O)Nc1ccc(-c2cc([C@H](CC(=O)OC(C)(C)C)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)n[nH]c2=O)cc1	GFP-GPI	10	0.820010766264784	-0.0396324485919926
NFHRQQKPEBFUJK-HSZRJFAPSA-N	NFHRQQKPEBFUJK-HSZRJFAPSA-N	CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21	GFP-GPI	10	-1.10556231759739	0.545995978396929
ZQWBOKJVVYNKTL-AUEPDCJTSA-N	ZQWBOKJVVYNKTL-AUEPDCJTSA-N	Clc1ccc(-c2nc3sccn3c2/C=N/OCc2ccc(Cl)c(Cl)c2)cc1	GFP-GPI	10	-1.27745569663056	-1.57046532474578
YOSHYTLCDANDAN-UHFFFAOYSA-N	YOSHYTLCDANDAN-UHFFFAOYSA-N	CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	GFP-GPI	10	0.246771229709947	-0.287542169701519
MWDVCHRYCKXEBY-LBPRGKRZSA-N	MWDVCHRYCKXEBY-LBPRGKRZSA-N	C[C@H](NC(=O)CNC(=O)c1cccc(Cl)c1)c1ccccc1	GFP-GPI	10	0.914017259991956	0.115168819833097
MTFDMQASMMCFHB-UHFFFAOYSA-N	MTFDMQASMMCFHB-UHFFFAOYSA-N	O=C(O)CNS(=O)(=O)c1ccc2ccccc2c1	GFP-GPI	10	1.588446858964	2.68980776423633
HGFOOLONGOBCMP-IBGZPJMESA-N	HGFOOLONGOBCMP-IBGZPJMESA-N	COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1	GFP-GPI	10	-2.32551650308977	-6.92198140515663
WWXDWPFSZVAXNZ-LGMDPLHJSA-N	WWXDWPFSZVAXNZ-LGMDPLHJSA-N	O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1	GFP-GPI	10	0.759383561808049	0.262885481166268
PQZDYFRDRHRZGF-UHFFFAOYSA-N	PQZDYFRDRHRZGF-UHFFFAOYSA-N		GFP-GPI	10	1.64903651416672	2.00047943877189
SJCJCASJIVJOFT-KYJUHHDHSA-N	SJCJCASJIVJOFT-KYJUHHDHSA-N	CCc1ccc(C(=O)N(C[C@@H]2CNC[C@H]2CN(C(=O)CC2CCN(C(C)=O)CC2)C2CC2)C(C)C)cc1OCCCOC	GFP-GPI	10	-0.550320915521602	0.47925382646159
PHWBOXQYWZNQIN-UHFFFAOYSA-N	PHWBOXQYWZNQIN-UHFFFAOYSA-N	Clc1ccccc1CN1CCc2sccc2C1	GFP-GPI	10	-0.498730563004842	0.557542063986643
NFLZAWLLXDSRBZ-UHFFFAOYSA-N	NFLZAWLLXDSRBZ-UHFFFAOYSA-N	Cc1c(S(=O)(=O)Nc2cccc(C(=O)O)c2)sc2ccc(Cl)cc12	GFP-GPI	10	1.05334483717676	0.159771294179463
XGOYIMQSIKSOBS-UHFFFAOYSA-N	XGOYIMQSIKSOBS-UHFFFAOYSA-N	Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C	GFP-GPI	10	2.71188626031203	1.97886514650376
RPGDCRNUJYFGLT-UHFFFAOYSA-N	RPGDCRNUJYFGLT-UHFFFAOYSA-N	CC(CN)c1c[nH]c2ccc(O)cc12	GFP-GPI	10	0.931557963490997	0.195413393622836
WPGUWABWNUSPMW-UHFFFAOYSA-N	WPGUWABWNUSPMW-UHFFFAOYSA-N	COC(=O)c1c2n(c3ccccc13)Cc1ccccc1N1CCN(C)CC21	GFP-GPI	10	1.46556153140246	1.66937078033821
WRNXUQJJCIZICJ-UHFFFAOYSA-N	WRNXUQJJCIZICJ-UHFFFAOYSA-N	Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1	GFP-GPI	10	-0.57974990375681	-5.18191685305238
CEUMAXLRGBKFQP-UHFFFAOYSA-N	CEUMAXLRGBKFQP-UHFFFAOYSA-N	Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)n[nH]1	GFP-GPI	10	-1.88713476704957	-6.27246692946477
NNAIYOXJNVGUOM-UHFFFAOYSA-N	NNAIYOXJNVGUOM-UHFFFAOYSA-N	CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	GFP-GPI	10	-1.83923806079463	-4.25790670752992
JBMKAUGHUNFTOL-UHFFFAOYSA-N	JBMKAUGHUNFTOL-UHFFFAOYSA-N	NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O	GFP-GPI	10	-1.41551327215728	-1.98686248841282
DCGOBPRQIYFVOD-UHFFFAOYSA-N	DCGOBPRQIYFVOD-UHFFFAOYSA-N	COc1cc2c(NC3CCN(CCCCCN)CC3)nc(NCCCN(C)C)nc2cc1OCCCCCN	GFP-GPI	10	0.100866284070147	-3.80971474017046
FNGXWOIGFSRSSD-ZROIWOOFSA-N	FNGXWOIGFSRSSD-ZROIWOOFSA-N	O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S	GFP-GPI	10	0.0418059816465743	-2.18899982865267
AZGIWMKLPRJOPT-UHFFFAOYSA-N	AZGIWMKLPRJOPT-UHFFFAOYSA-N	Cc1nc2c(-c3cccc(N4CCN(C)CC4)c3)cnn2c(N)c1-c1ccc(F)cc1	GFP-GPI	10	-2.4029147692457	-6.18388037784594
HBPNHPWPUQVWIY-UHFFFAOYSA-N	HBPNHPWPUQVWIY-UHFFFAOYSA-N	Nc1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	GFP-GPI	10	-0.756219325146432	-0.298869834135512
BHPKEYRAZNXILG-UHFFFAOYSA-N	BHPKEYRAZNXILG-UHFFFAOYSA-N	CCCn1c(-c2ccc(Nc3ccc(C)nc3)c(Cl)c2)nc2cccc(Cl)c21	GFP-GPI	10	-2.74793337220263	-6.64472839486598
SJBWUBBLOZYBMP-UHFFFAOYSA-N	SJBWUBBLOZYBMP-UHFFFAOYSA-N	Cc1cccc(C#Cc2cccc(C(F)(F)F)c2)n1	GFP-GPI	10	1.2875168064727	-1.36708851285905
QRKSBELIKLNLNV-UHFFFAOYSA-N	QRKSBELIKLNLNV-UHFFFAOYSA-N		GFP-GPI	10	0.335813535802041	-0.272267901631596
TZFNLOMSOLWIDK-JTQLQIEISA-N	TZFNLOMSOLWIDK-JTQLQIEISA-N	C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O	GFP-GPI	10	-0.215276141926858	-0.202582036177927
DKBJBZGJYZAELL-UHFFFAOYSA-N	DKBJBZGJYZAELL-UHFFFAOYSA-N	CC(C)(O)CCCc1ccc2cc(O)c(N3CC(=O)NS3(=O)=O)c(F)c2c1	GFP-GPI	10	-0.826434348289409	1.06679454308862
NRHUXQVZPSEKDF-UHFFFAOYSA-N	NRHUXQVZPSEKDF-UHFFFAOYSA-N	COc1cccc(F)c1CNc1ccc(-c2cccnc2C)c2nncn12	GFP-GPI	10	0.106273117594336	0.318690774587553
VTAARTQTOOYTES-RGDLXGNYSA-N	VTAARTQTOOYTES-RGDLXGNYSA-N	N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21	GFP-GPI	10	0.00470212399484829	-0.250394958855555
HEFNNWSXXWATRW-UHFFFAOYSA-N	HEFNNWSXXWATRW-UHFFFAOYSA-N	CC(C)Cc1ccc(C(C)C(=O)O)cc1	GFP-GPI	10	-0.014357158769576	0.884674657152581
SFNLLCUAISZNRV-UHFFFAOYSA-N	SFNLLCUAISZNRV-UHFFFAOYSA-N	O=C(NC(=O)c1c(F)cccc1Cl)NC1c2ccccc2-c2ccccc21	GFP-GPI	10	-0.244578997477915	-0.51853949191872
AYOUDDAETNMCBW-GSHUGGBRSA-N	AYOUDDAETNMCBW-GSHUGGBRSA-N	CN1C(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)N=C(c2ccccc2)c2ccccc21	GFP-GPI	10	-0.439748135797415	1.04729132491389
MQIMZDXIAHJKQP-UHFFFAOYSA-N	MQIMZDXIAHJKQP-UHFFFAOYSA-N	C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12	GFP-GPI	10	0.296065819881575	0.285631135694081
IRERRFYLRIBFMB-UHFFFAOYSA-N	IRERRFYLRIBFMB-UHFFFAOYSA-N	CC1(C)CC(Nc2ccc(-c3cc4ccccc4s3)nn2)CC(C)(C)N1	GFP-GPI	10	-2.79533283603875	-6.84861169314825
KOUHBMWJVVCBCI-UHFFFAOYSA-N	KOUHBMWJVVCBCI-UHFFFAOYSA-N	CCCCCCCCCCCCCC(=O)Nc1ccc2nc(NC(=O)c3ccccc3)sc2c1	GFP-GPI	10	-0.316134004936949	-0.494075103033637
UNQXIRZDOXDTMH-UHFFFAOYSA-N	UNQXIRZDOXDTMH-UHFFFAOYSA-N	CCS(=O)(=O)NCc1cncc(-c2c(C#N)c3ccc(Cl)cc3n2C)c1	GFP-GPI	10	-0.230929170847702	-0.73523818102048
MFKZGAAAKCDLHM-UHFFFAOYSA-N	MFKZGAAAKCDLHM-UHFFFAOYSA-N	CCOc1cnccc1-c1nc2c(c(CC)nn2C2CCCC2)c(=O)[nH]1	GFP-GPI	10	-0.406810173690026	-2.17106659228931
VSOXJMQZOPRPGI-UHFFFAOYSA-N	VSOXJMQZOPRPGI-UHFFFAOYSA-N	Cc1sc2ncnc(SCC(=O)O)c2c1C	GFP-GPI	10	-0.41413855394972	-0.570212841174978
NPUXORBZRBIOMQ-RUZDIDTESA-N	NPUXORBZRBIOMQ-RUZDIDTESA-N	Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1	GFP-GPI	10	0.18486771015975	-0.846158859153303
RLRGPZGIQMEBLC-UHFFFAOYSA-N	RLRGPZGIQMEBLC-UHFFFAOYSA-N	O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5cc(Cl)cc(Cl)c5)CC4)cn3)nccc12	GFP-GPI	10	-0.262626635399213	-0.499801417551694
XNHZXMPLVSJQFK-UHFFFAOYSA-O	XNHZXMPLVSJQFK-UHFFFAOYSA-O	Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCOCC4)cc2)CCC3)cc1	GFP-GPI	10	-0.410127586895628	0.219981955813543
DBABZHXKTCFAPX-UHFFFAOYSA-N	DBABZHXKTCFAPX-UHFFFAOYSA-N	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	GFP-GPI	10	-0.323854745719985	-0.0965498041374334
GZKLJWGUPQBVJQ-UHFFFAOYSA-N	GZKLJWGUPQBVJQ-UHFFFAOYSA-N	O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	GFP-GPI	10	-1.3284535091268	-5.67009623690342
XMXMKWBRPQAPEB-FMIVXFBMSA-N	XMXMKWBRPQAPEB-FMIVXFBMSA-N	C/C(=C\c1ccc(Cc2cccnc2)cc1)C(=O)O	GFP-GPI	10	-0.58389634711813	-1.49908285218223
WCJRDLYNOVMUTE-UHFFFAOYSA-N	WCJRDLYNOVMUTE-UHFFFAOYSA-N	COCCn1cc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c2c(OC(F)(F)F)ccc(F)c21	GFP-GPI	10	0.125976418964924	1.35422447043135
UMKHUSRDQFQHAK-RNJMTYCLSA-N	UMKHUSRDQFQHAK-RNJMTYCLSA-N	N=C(N)NCCC[C@H](NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	GFP-GPI	10	0.546301909544936	1.28533831638956
KDFQABSFVYLGPM-QFIPXVFZSA-N	KDFQABSFVYLGPM-QFIPXVFZSA-N	Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1	GFP-GPI	10	-0.539716726104178	1.41371551189617
ZUQIFHLBPBLRRM-QPJJXVBHSA-N	ZUQIFHLBPBLRRM-QPJJXVBHSA-N	NS(=O)(=O)c1ccc(NC(=S)N2CCN(C/C=C/c3ccccc3)CC2)cc1	GFP-GPI	10	-0.852132684012853	-2.2172076557362
LNRUTWQSWUTEMQ-RDGATRHJSA-N	LNRUTWQSWUTEMQ-RDGATRHJSA-N	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1	GFP-GPI	10	0.5132083020798	3.28385580143167
PMATZTZNYRCHOR-CGLBZJNRSA-N	PMATZTZNYRCHOR-CGLBZJNRSA-N	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	GFP-GPI	10	-1.54266907994404	-3.85189726736792
WVTUDMXKOFCUFN-XMMPIXPASA-N	WVTUDMXKOFCUFN-XMMPIXPASA-N	O=C(O)COc1cccc(CN2CCC[C@@H]2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1	GFP-GPI	10	-0.609288864614848	-1.39654898425353
MHNSICQXIMKCDK-UHFFFAOYSA-N	MHNSICQXIMKCDK-UHFFFAOYSA-N	Cc1ccc(Sc2ccc(Nc3cc(S(=O)(=O)O)c(N)c4c3C(=O)c3ccccc3C4=O)cc2)c(C)c1	GFP-GPI	10	-0.347555778924343	-1.5016477515366
IKNOZZKXIDSTRN-PXLJZGITSA-N	IKNOZZKXIDSTRN-PXLJZGITSA-N	Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3CCCCC3)NC(=O)OCC3c4ccccc4-c4ccccc43)ccc12	GFP-GPI	10	-0.116808827487956	-1.4551579211199
HXNBAOLVPAWYLT-NVNXTCNLSA-N	HXNBAOLVPAWYLT-NVNXTCNLSA-N	O=C1NC(=S)S/C1=C\c1cc(Br)ccc1OCc1ccccc1Br	GFP-GPI	10	-0.133991765681659	-0.275927762230426
OSXFATOLZGZLSK-UHFFFAOYSA-N	OSXFATOLZGZLSK-UHFFFAOYSA-N	COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC	GFP-GPI	10	-2.49053824481238	-7.48149031999429
XTDZQFNXZCQIIJ-UHFFFAOYSA-N	XTDZQFNXZCQIIJ-UHFFFAOYSA-N	CCNc1cc(-c2ccc3ncc4c(c3c2)n(-c2cn(CC)nc2C)c(=O)n4C)cnc1COC	GFP-GPI	10	-2.49609984238407	-7.32673632092577
KQGPQDMPQIWCMX-UHFFFAOYSA-N	KQGPQDMPQIWCMX-UHFFFAOYSA-N	S=c1[nH]cc(-c2ccncc2)[nH]1	GFP-GPI	10	0.299679450786279	2.04695779726603
TTYKUKSFWHEBLI-DLBZAZTESA-N	TTYKUKSFWHEBLI-DLBZAZTESA-N	CC(C)S(=O)(=O)N[C@H]1COC[C@H]1Oc1ccc(-c2ccc(C#N)s2)cc1	GFP-GPI	10	0.463089010031228	0.541760700032309
NJXZWIIMWNEOGJ-WEWKHQNJSA-N	NJXZWIIMWNEOGJ-WEWKHQNJSA-N	COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1	GFP-GPI	10	0.564823537444181	1.35561199436429
PHGTYMRDHDEHLI-HIFRSBDPSA-N	PHGTYMRDHDEHLI-HIFRSBDPSA-N	O=C(N[C@H]1CCCC[C@H]1C(=O)O)c1cnn2c(O)cc(-c3ccccc3)nc12	GFP-GPI	10	0.18998268176197	0.252649494240669
NDPBMCKQJOZAQX-UHFFFAOYSA-N	NDPBMCKQJOZAQX-UHFFFAOYSA-N	COc1ccc(S(=O)(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)cc1OC	GFP-GPI	10	1.94810299552172	-0.0663460754596572
WHGYBXFWUBPSRW-KSAWYWNGSA-N	WHGYBXFWUBPSRW-KSAWYWNGSA-N		GFP-GPI	10	2.33993808563843	0.215650514888235
LXMUDYGEHZVOAZ-UHFFFAOYSA-N	LXMUDYGEHZVOAZ-UHFFFAOYSA-N	O=C(O)c1ccc(-n2nc3c4ccccc4[nH]cc-3c2=O)cc1	GFP-GPI	10	-0.357510267305988	-0.0435793622718734
WZJKPXZLQTXALB-UHFFFAOYSA-N	WZJKPXZLQTXALB-UHFFFAOYSA-N	C[N+](C)(C)CCC(=O)c1cccc2ccccc12	GFP-GPI	10	-1.61955210402702	-6.35474168382156
MODNMLYGANOZDZ-UHFFFAOYSA-N	MODNMLYGANOZDZ-UHFFFAOYSA-N	CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CNC2	GFP-GPI	10	-0.394110019022554	-0.875333660461022
MCMSJVMUSBZUCN-YYDJUVGSSA-N	MCMSJVMUSBZUCN-YYDJUVGSSA-N		GFP-GPI	10	-0.631174157469048	-2.82249202156241
OGQICQVSFDPSEI-UHFFFAOYSA-N	OGQICQVSFDPSEI-UHFFFAOYSA-N	CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1	GFP-GPI	10	0.345729826083203	-1.11787423366411
VGIGHGMPMUCLIQ-UHFFFAOYSA-N	VGIGHGMPMUCLIQ-UHFFFAOYSA-N	O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1	GFP-GPI	10	0.839278816432524	0.54404141603386
DCKZGFRFXGBGOQ-UHFFFAOYSA-N	DCKZGFRFXGBGOQ-UHFFFAOYSA-N	O=S(=O)(Nc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1)c1ccc(Cl)cc1	GFP-GPI	10	-0.552648007520962	-1.96473821069064
