gene	p_ebm	n_pep	abun	l2fc	color
Akt1	0.007379087968902657	2	137.9712259113	-0.29715712860530286	#FFCCCC
Akt1s1	0.001425127614370144	2	356.1251199702	-0.36022759912220037	#FFCCCC
Akt2	3.4847508051604403e-4	5	678.5852249274	-0.3258589622273874	#FFCCCC
Akt3	7.030375073714084e-4	5	724.7826705456	-0.2798297305924221	#FFCCCC
Aktip	0.026017612700920924	3	216.069458024	-0.2548611685108919	#FFCCCC
Alad	0.0013275939744185517	7	377.5825239997	-0.3638983932088798	#FFCCCC
Alas1	0.08141736812022586	2	88.7025462628	-0.14521991684873758	#C9C9C9
Aldh16a1	0.001291840045483111	5	542.6668002676	-0.3472475909006436	#FFCCCC
Aldh18a1	0.011401298983379249	8	542.1108463639	0.34331833090696917	#CCCCFF
Aldh1b1	0.5103541398653066	7	523.5626091117	0.003943954772866647	#C9C9C9
Aldh1l2	3.1310929611446e-5	6	996.3722455198	0.5366076233586248	#CCCCFF
Aldh2	0.3144689683250629	5	747.7500428518999	0.1273668798924403	#C9C9C9
Aldh3a2	0.009126740103030549	5	347.9683224649	0.2949945206693575	#CCCCFF
Aldh3b1	0.2904773072637644	11	1115.2312048716	0.08615583331171879	#C9C9C9
Aldh4a1	0.6314827724799977	7	596.8398465899	0.04933821663456942	#C9C9C9
Aldh5a1	0.9694861502312947	3	323.8937647665	0.01563592180982515	#C9C9C9
Aldh6a1	0.9060181094071875	3	138.8468092063	0.024607107205063084	#C9C9C9
Aldh7a1	0.004499814828187355	7	719.6131059754	-0.2383462919080929	#FFCCCC
Aldh9a1	0.16034775006313404	5	594.7075185115	-0.16369795328873535	#C9C9C9
Aldoa	0.005548684413032139	4	389.7680047023	-0.2188539642360341	#FFCCCC
Aldoart1	0.004193055254993219	8	424.5581133429	-0.2853381328426612	#FFCCCC
Aldoc	0.031444633288775184	5	259.7687176714	-0.1471122976257382	#FFCCCC
Alg1	0.36541300419947564	5	1135.3562540935	0.07029314044010906	#C9C9C9
Alg10b	0.49481894442438784	3	525.6049795301001	0.0882384036611753	#C9C9C9
Alg11	0.30764194112425747	5	661.4462369939	0.08879910661837652	#C9C9C9
Alg12	0.09141566865461417	2	311.2735651023	0.1205697220612145	#C9C9C9
Alg13	0.0724222975650792	4	313.2665035483	-0.05820810142609706	#C9C9C9
Alg14	0.2839856800911444	7	379.2032785551	0.046063055144744916	#C9C9C9
Alg2	0.12109959562928127	5	613.5088333992	0.14167018863896255	#C9C9C9
Alg3	0.8300138862032019	3	490.6734948691	0.03785759765033009	#C9C9C9
Alg5	0.1384898891991557	4	451.174626447	0.1235861382907319	#C9C9C9
Alg6	0.20054841210507468	4	509.9175713039	0.09215081254014604	#C9C9C9
Alg8	0.4626463394396426	5	457.7751815439	0.09405802397486313	#C9C9C9
Alg9	0.5050365157493875	6	541.4795073752	0.030576715949423183	#C9C9C9
Alk	0.06629722503256988	6	275.1816564672	0.14405911938157362	#C9C9C9
Alkbh1	0.05968266532175991	5	457.1687203765	-0.16620839889756128	#C9C9C9
Alkbh2	0.12423279138951279	3	237.9585569293	-0.13664325600950306	#C9C9C9
Alkbh3	0.06913683547056304	4	198.5181272996	-0.18396690035872437	#C9C9C9
Alkbh4	0.006052375111323851	3	166.0088934473	-0.34001212327239094	#FFCCCC
Alkbh5	0.6953211131229278	6	558.021498831	-0.003253957089701388	#C9C9C9
Alkbh6	0.14708655625018688	2	166.6362827518	-0.1866194246334322	#C9C9C9
Alkbh7	0.003455864715039821	5	183.1693102371	-0.248270362598171	#FFCCCC
Alkbh8	0.002195859365487728	7	373.800078279	-0.23532884464081916	#FFCCCC
Alms1	2.382856527834401e-4	8	490.6307552126	-0.28402610357265556	#FFCCCC
Als2	0.002145084579750189	2	125.0492836926	-0.3770472218481162	#FFCCCC
Alyref	0.4632142276062596	5	345.6475307216	-0.037393468504316595	#C9C9C9
Alyref2	0.495561945738284	4	172.6931552355	0.05046308173004538	#C9C9C9
Amacr	0.04431177204696919	5	582.3128767024	0.17673359000728195	#CCCCFF
Ambra1	0.015897341505193608	5	216.1512857089	-0.21721748609874467	#FFCCCC
Amd1	8.8013837436714e-4	3	485.0870322271	-0.3585433173532774	#FFCCCC
Amdhd2	0.08845464076783206	6	354.750726336	-0.17122856134092135	#C9C9C9
Amfr	0.08038377003088484	7	346.4723068574	0.18337798072585657	#C9C9C9
Ammecr1	0.004352023348627437	2	201.9901982942	-0.2937603679835016	#FFCCCC
Ammecr1l	0.05645484366219454	2	139.8468822093	-0.18304406301710105	#C9C9C9
Amn1	0.017074888306758414	3	128.6803756184	-0.22740027198383506	#FFCCCC
Ampd2	0.001881382444358699	3	377.9037884429	-0.24167602095089402	#FFCCCC
Ampd3	0.0317010437538793	5	331.2828423408	-0.22529670344724434	#FFCCCC
Amz2	0.4829270395394555	4	247.7925681597	-0.043306743120165914	#C9C9C9
Anapc1	0.08560685618192727	4	443.2064078154	-0.11496825088825788	#C9C9C9
Anapc10	0.09638343315229357	4	357.5258270557	-0.12791191004518557	#C9C9C9
Anapc11	0.18191501101435312	1	53.8866634334	-0.1442304590427078	#C9C9C9
