WellsConcentration,inchi_key,single-cell hit for GFP-GPI,non-tox? for GFP-GPI,GFP.PrPko.count_ratio for GFP-GPI,membrane PrP-/GFP+ hit for GFP-GPI,membrane PrP,membrane GFP,cyto PrP,cyto GFP,smiles,cas_number,moa,gene_symbols[1],chembl_ids[1],pubchem_ids[1],SSEC PubChem CIDs annotation SSEC_set,PubChem CID,NSN-number,venn_cat_1578008438,venn_x_coord_1578008438,venn_y_coord_1578008438
1,MOFIOVCNCFPDJY-LBPRGKRZSA-N,0,1,0.0885865578061029,0,-0.64499815828656,-2.27401490674034,-0.973741895619701,-2.5681857403123,COc1ccccc1CNC(=O)c1cc(C(F)(F)F)nn1-c1csc(CNC(=O)[C@H](C)N)c1,1051927-74-2,Coactivator Associated Arginine Methyltransferase 1 (CARM1 PRMT4) Inhibitors,CARM1,CHEMBL475503,25218467,MoA public,25218467,JE-22-JR20,,0.2,0.5
1,HNXCBYBLDPXLMN-UHFFFAOYSA-N,0,1,0.0503505302731636,0,-0.107660300839779,-0.815229059844279,-0.337718623958279,-0.789235585647224,COCCn1c(-c2ccc(C(C)C)cc2)nc2c(Br)c(Cc3cccnc3SC)cc(OC)c21,,Calcium-Sensing Receptor (CaSR) Antagonists;Parathyroid Hormone Secretion Stimulants,CASR,CHEMBL1223713,24753618,MoA public,24753618,PE-71-MP47,,0.2,0.5
1,JICJBGPOMZQUBB-UHFFFAOYSA-N,0,1,0.273048607261397,0,0.126936056353038,2.71638720068293,0.78714016507634,2.99194307956496,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1159812-13-1,5-HT Reuptake Enhancers,SLC6A4,CHEMBL1289110,68870,,,,,0.2,0.5
1,PSYDCPHNVFLHOA-UHFFFAOYSA-N,0,1,5.41212658002055,0,-1.19618636353837,-1.99196032184919,-4.99225265977281,-2.58323046521003,CC(C)(C)c1ncc(Nc2ncc(-c3ccc4ccncc4c3)c3ccccc23)cn1,,Inhibitors of Signal Transduction Pathways;Raf kinase B Inhibitors,BRAF,,11589523,,,,,0.2,0.5
1,ALRYLNXZUBATMZ-UHFFFAOYSA-N,0,1,-3.51824387390643,0,1.5327992948303,1.36837958994072,4.42269006324966,1.84515371026379,C=C(c1ccc(C(=O)O)cn1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1481629-73-5,Retinoid RXR Agonists,RXRA,CHEMBL109117,10360455,MoA public,10360455,OE-91-GF88,,0.2,0.5
1,DDNCQMVWWZOMLN-IRLDBZIGSA-N,0,1,-0.0702366765508491,0,-0.126250879412071,0.916194749302024,0.193509051325789,1.38652775281759,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,115986-87-3,Nav1.8 (SNS/PN3) Sodium Channel Blockers;Phosphodiesterase I Inhibitors,SCN10A,CHEMBL71752,443955,MoA public,443955,QE-12-FW56,,0.2,0.5
1,XBBDACCLCFWBSI-ZETCQYMHSA-N,0,1,1.51628930088043,0,-0.639144575087756,1.1657945091762,-1.18888877881795,1.02084662411237,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,1421-65-4,Dopamine Precursors,DRD1,CHEMBL1255756,23497,,,,,0.2,0.5
1,GTDABJYBDINOEI-UHFFFAOYSA-N,0,1,0.64400115427723,0,-0.624701682237425,1.03271525931443,-0.860861036971898,0.758805407648189,CC(C)CC1C(=O)NC(=N)N1c1nc(NC(=N)N)nc(Nc2ccc(Nc3nc(NC(=N)N)nc(N4C(=N)NC(=O)C4CC(C)C)n3)cc2)n1,,NPR1 agonist of the extracellular domain,NPR1,CHEMBL4061575,135955763,MoA public,25054688,QE-48-NG07,,0.2,0.5
1,WFPUBEDBBOGGIQ-UHFFFAOYSA-N,0,1,0.0108219638623864,0,-0.544591542134151,-0.108943202598168,-0.21946009236077,0.0395155972665302,Clc1ccc2c(c1Cl)CNCC2,57987-77-6,,PNMT,CHEMBL287837,123919,MoA public,123919,ME-65-CS89,,0.2,0.5
1,RQQJJXVETXFINY-UHFFFAOYSA-N,0,1,0.846300341437559,0,-0.702458276189237,-0.951293971151106,0.551181607042489,-0.565237540012891,N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,1345839-29-3,GnRH (LHRH) Antagonists;Na+/H+ Exchanger (NHE) Inhibitors,GNRHR,CHEMBL1909810,1794,,,,,0.2,0.5
1,ZFGXZJKLOFCECI-UHFFFAOYSA-N,0,1,7.55478811053402,0,-4.69325863892039,-4.73973564206454,-3.47765336565922,-4.71892029135864,Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,1177741-83-1,Sphingosine Kinase Inhibitors;Apoptosis Inducers,VCP,CHEMBL1076555,753704,,,,,0.2,0.5
1,YBTRRYYNHWVJLG-UHFFFAOYSA-N,0,1,-0.0650708314006133,0,0.874867451983139,-0.699875232281641,1.16786612944934,-0.308904007803269,CCN(CC)C(=O)CCC1(c2ccc(Cl)cc2)c2c(OC)cccc2-c2nccn21,1227197-32-1,NPSR1 antagonist;Neuropeptide S Receptor 1 (NPSR1) Antagonists,NPSR1,CHEMBL1801361,46203026,MoA public,46203026,TF-77-DW08,,0.2,0.5
1,ULGABHCZIJXUFO-UHFFFAOYSA-N,0,1,-0.169847973579445,0,0.445347783341117,2.01095636037647,1.02714411567166,2.3300608891149,,,,,,,MoA public,54680203,PE-90-DB91,,0.2,0.5
1,DBISXWCOHGUFSF-UHFFFAOYSA-N,0,1,-0.176606562700013,0,-0.0674767694131836,2.07743366550794,0.859216999236987,2.21800829265308,c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,1235325-16-2,MGLUR4 positive allosteric modulator,GRM4,CHEMBL1830707,46836562,,,,,0.2,0.5
1,GRPDJYSPOSONBX-CXXVJMAYSA-O,0,1,0.266342682812541,0,1.21219080105821,0.262817893284737,0.950421913464967,0.408009490737867,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1cccs1)C1CCCCC1)C2)Nc1ccon1,,Muscarinic M1 Antagonists;Muscarinic M2 Antagonists;Muscarinic M3 Antagonists,CHRM3,,11519677,,,,,0.2,0.5
1,YQPLKJCBEOVDBS-UHFFFAOYSA-N,0,1,-0.343951844524437,0,0.0534846501214903,-2.38983905745907,0.527380918596603,-2.30273006173863,N=C(N)Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,282718-42-7,Urokinase (u-PA) Inhibitors;Angiogenesis Inhibitors,PLAU,,4286,MoA public,4286,WE-41-YO44,,0.2,0.5
1,SYTBZMRGLBWNTM-SNVBAGLBSA-N,0,1,0.238175197456273,0,-0.663743089434855,-0.214835904325349,0.0631924774941589,0.20414654520041,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,5104-49-4,gamma-Secretase Inhibitors;NF-kappaB (NFKB) Modulators;Antiamyloidogenic Agents,PTGS1,CHEMBL190083,92337,MoA public,92337,WE-09-SJ21,,0.2,0.5
1,VHOLZGILMFEDGK-UHFFFAOYSA-N,0,1,0.261971697786735,0,-0.473376222125094,0.622269057335409,0.643864987912952,0.897967526487495,,,,,,,MoA public,9934403,RB-92-FM42,,0.2,0.5
1,KIAPWMKFHIKQOZ-UHFFFAOYSA-N,0,1,0.474643403379529,0,-0.0648013835723205,1.23640038782702,-0.19335719898515,1.30088611811395,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,461681-88-9,Golgi ARF 1 (ADP-Ribosylation Factor) GTPase activator,ARF1,CHEMBL250428,310557,,,,,0.2,0.5
1,XNEWILNREVDHDJ-UHFFFAOYSA-N,0,1,0.885704611916178,0,0.910843793754115,-0.191485069044672,0.286576642210136,-0.33222695200304,COCCn1c(-c2ccc(C(C)C)cc2)nc2c(C(F)(F)F)c(Cc3cccnc3S(C)(=O)=O)cc(OC)c21,952057-39-5,Calcium-Sensing Receptor (CaSR) Antagonists;Parathyroid Hormone Secretion Stimulants,CASR,,24753708,MoA public,24753708,OB-08-BA73,,0.2,0.5
1,TZZISDZOBASIEO-UHFFFAOYSA-N,0,1,4.72127945685261,0,-3.90825305567866,-5.73471286201635,-3.42272736676136,-6.32991579138906,Cc1ccc(C(N)=O)cc1Nc1nccc(-c2cn(C(C)C)c3cnccc23)n1,1221153-14-5,NFkappaB-inducing kinase (NIK;MAP3K14) Inhibitors,MAP3K14,CHEMBL2139380,45279469,,,,,0.2,0.5
1,XKPJTOHUPQWSOJ-HSZRJFAPSA-N,0,1,-0.113154978038076,0,1.77627908482088,-1.03002329541391,0.103156745833485,-0.697137973180088,CCN(CC)Cc1ccc(C(=O)N(CCc2ccccc2OC)[C@@H]2CCNC2)cc1,947303-87-9,Site-1 Protease (S1P) Inhibitors,MBTPS1,CHEMBL233611,23661637,MoA public,23661637,TD-40-ZO47,,0.2,0.5
1,VFIDUCMKNJIJTO-CZUORRHYSA-N,0,1,0.164625791211805,0,-1.03227768836446,-0.239544110418941,0.014290811028222,-0.152435095860234,Cc1ccc(OC[C@@H](O)[C@@H](C)NC(C)C)c2c1CCC2,72795-19-8,ADRB2 antagonist,ADRB2,,6324629,,,,,0.2,0.5
1,XRMUPVMLIVXXAW-UHFFFAOYSA-N,0,1,-0.658845906006251,0,-0.770184844087171,0.573922595579756,-0.307340128238085,0.805060247967496,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(C#N)c1,,CRTH2 Receptor Antagonists,PTGDR2,CHEMBL559044,11494496,MoA public,11494496,HD-70-OJ96,,0.2,0.5
1,WCQNUEKQADFUPV-UHFFFAOYSA-N,0,1,0.309740574814603,0,-0.905507260734406,-0.255124377768779,-0.807050032953067,-0.203151615713754,COc1nn2cc(-c3c(CO)n(Cc4ccccc4Cl)c4ccc(OC(F)(F)F)cc34)nc2s1,,PAR4 antagonist,F2RL3,,118953461,,,,,0.2,0.5
1,DBEPLOCGEIEOCV-WSBQPABSSA-N,0,1,0.449838476198063,0,-1.45602099669388,1.43534619155422,-0.685939007810806,1.77315063801422,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,140375-21-9,Steroid 5alpha-Reductase Inhibitors,SRD5A1,CHEMBL710,57363,MoA public,57363,CD-18-KC24,,0.2,0.5
1,SCULJPGYOQQXTK-OLRINKBESA-N,0,1,0.158968643590613,0,0.162528261411777,-0.385892695428684,0.259776140717778,-0.183305718955102,CC(=O)O[C@@H]1[C@H](c2ccc(=O)oc2)[C@@]2(C)CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]23O[C@H]13,36121-84-3,"Cinobufagin, SMUT;Na+/K+-ATPase Inhibitors;Chloride Channel Activators",ATAD5,CHEMBL250785,11969542,,,,,0.2,0.5
1,WVQLWTIRBNXQMX-BZNIZROVSA-N,0,1,0.092620442019979,0,0.123626605212392,1.64016194174196,0.392210249585177,1.84769800524078,NC(=O)n1cc(NC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2F)c2ccccc21,,Complement Factor D (CFD) Inhibitor,CFD,CHEMBL3668780,68283634,MoA public,68283634,DE-59-HQ30,,0.2,0.5
1,BSCGZOZNKPEXSS-UHFFFAOYSA-N,0,1,-0.154553603588381,0,0.272226555495515,0.0299994158147689,0.184889696094923,-0.0466771287534708,Cc1ccc(Nc2ccc(Cl)c(C)c2Cl)c(CC(=O)O)c1,1000590-53-3,Cyclooxygenase-2 Inhibitors,PTGS2,,23642285,,,,,0.2,0.5
1,MZRVIHRERYCHBL-HNNXBMFYSA-N,0,1,0.327490408501233,0,0.704611229446106,1.20309157709535,0.881268810588185,1.33747916117792,Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N,225120-65-0,Cathepsin L Inhibitors,CTSL,CHEMBL564131,44224135,MoA public,44224135,YE-36-CU40,,0.2,0.5
1,VOEWWLDOPMSCGF-CGIBVWHJSA-N,0,1,-0.154683664111543,0,0.33545704549398,0.957345128384501,0.974940892759217,1.23977763096728,COC(=O)Nc1ccc(-c2cc([C@H](CC(=O)OC(C)(C)C)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)n[nH]c2=O)cc1,1187647-57-9,Known FactorXI inhibitor,F11,,140560728,,,,,0.2,0.5
1,NFHRQQKPEBFUJK-HSZRJFAPSA-N,0,1,0.0655581567277709,0,-0.416378327558462,-0.171780036191171,-0.405175340731501,-0.33181776739745,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,103420-77-5,CCK1 (CCKA) Antagonists,CCKAR,CHEMBL9506,443375,MoA public,443375,VD-21-OE10,,0.2,0.5
1,ZQWBOKJVVYNKTL-AUEPDCJTSA-N,0,1,-0.365058065556627,0,-0.654363375708748,0.149822232014165,-0.245776739841966,0.0410387726222509,Clc1ccc(-c2nc3sccn3c2/C=N/OCc2ccc(Cl)c(Cl)c2)cc1,338404-52-7,Constitutive Androstane Receptor (CAR) Agonists,NR1I3,CHEMBL458603,9600409,MoA public,9600409,OE-35-DI05,,0.2,0.5
1,YOSHYTLCDANDAN-UHFFFAOYSA-N,0,1,-0.259222171264499,0,-0.677639161526231,1.60637881135665,0.410350335929143,1.73006515393766,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,138402-11-6,Angiotensin AT1 Antagonists,AGTR1,CHEMBL1513,3749,MoA public,3749,ZC-63-YI99,,0.2,0.5
1,MWDVCHRYCKXEBY-LBPRGKRZSA-N,0,1,0.503951501526138,0,-1.04320894168927,-0.380728972909434,-0.244862274805937,-0.517936051184908,C[C@H](NC(=O)CNC(=O)c1cccc(Cl)c1)c1ccccc1,1802326-66-4,potent and selective agonist of hGPR139 with an EC50 = 16 nM;GPR139 inhibitor,GPR139,CHEMBL3633720,2548547,,,,,0.2,0.5
1,MTFDMQASMMCFHB-UHFFFAOYSA-N,0,1,0.265122537148021,0,-0.2746321014046,-1.09444130476016,-0.122831332659503,-1.25671749161849,O=C(O)CNS(=O)(=O)c1ccc2ccccc2c1,92740-48-2,Aldose Reductase Inhibitors,AKR1A1,CHEMBL288077,702481,MoA public,702481,FD-49-ZW09,,0.2,0.5
1,HGFOOLONGOBCMP-IBGZPJMESA-N,1,0,73.4202069296335,0,-14.36293529216,-13.2731868988688,-16.5818808245257,-15.3264500427864,COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1,227963-15-7,"Integrin alpha-V/beta-3 antagonist, Integrin alpha-V/beta-5 antagonist",ITGAV,CHEMBL145085,9853558,MoA public,9853559,EE-06-KH76,A,2,2.5
1,WWXDWPFSZVAXNZ-LGMDPLHJSA-N,0,1,-0.542660919948574,0,0.0319219341573433,1.07049098492523,0.402444147019467,1.42827399344742,O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,,TRKA Inhibitors,NTRK1,,,,,,,0.2,0.5
1,PQZDYFRDRHRZGF-UHFFFAOYSA-N,0,1,1.03784859784118,0,-2.04702475126219,3.70948557156052,-0.521543349987934,4.51330974814475,,,,,,,,,,,0.2,0.5
1,SJCJCASJIVJOFT-KYJUHHDHSA-N,0,1,-0.668446968651369,0,0.365511130933752,0.440954573189157,0.34090881365163,0.424763639793032,CCc1ccc(C(=O)N(C[C@@H]2CNC[C@H]2CN(C(=O)CC2CCN(C(C)=O)CC2)C2CC2)C(C)C)cc1OCCCOC,,renin (REN) inhibitor,REN,,59512529,MoA public,59512529,DB-73-KP48,,0.2,0.5
1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,0,1,-1.15460401027759,0,-0.0490538333201534,0.00430005135300945,0.089391326734798,0.231166735560489,Clc1ccccc1CN1CCc2sccc2C1,53885-35-1,P2Y12 (P2T) Antagonists,P2RY12,CHEMBL1717,5472,MoA public,5472,SA-00-KH55,,0.2,0.5
1,NFLZAWLLXDSRBZ-UHFFFAOYSA-N,0,1,0.406187578150177,0,0.466009542807795,0.436700001825373,-0.558845538318679,0.115575548110819,Cc1c(S(=O)(=O)Nc2cccc(C(=O)O)c2)sc2ccc(Cl)cc12,1365719-41-0,"6-Phosphofructo-2-Kinase/Fructose-2,6-Biphosphatase 3 (PFKFB3) Inhibitors",PFKFB3,CHEMBL3728731,56941306,MoA public,56941306,AE-34-SK19,,0.2,0.5
1,XGOYIMQSIKSOBS-UHFFFAOYSA-N,0,1,-0.00673698170118529,0,0.561790172711884,0.308075496661686,0.354944012462829,0.449859909045131,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,117570-53-3,Mouse STING agonist;Interferon Inducers;Vascular Disrupting Agents (VDA),STING1,CHEMBL71263,123964,,,,,0.2,0.5
1,RPGDCRNUJYFGLT-UHFFFAOYSA-N,0,1,0.374795697505607,0,-0.315671507176005,-0.475121147142915,0.118915604894833,-0.734295913070284,CC(CN)c1c[nH]c2ccc(O)cc12,22965-81-7,,HTR1F,CHEMBL281497,115292,MoA public,115292,CD-07-GB34,,0.2,0.5
1,WPGUWABWNUSPMW-UHFFFAOYSA-N,0,1,-0.586275237362457,0,0.591588515053333,0.896043389148268,0.523309895382821,0.957421141780886,COC(=O)c1c2n(c3ccccc13)Cc1ccccc1N1CCN(C)CC21,115313-22-9,5-HT2A Antagonists,HTR2A,CHEMBL2105333,60676,MoA public,60676,AA-66-YY32,,0.2,0.5
1,WRNXUQJJCIZICJ-UHFFFAOYSA-N,0,1,0.0337565486629416,0,-0.314929576948183,0.603673086431375,0.504032494084769,0.85877931152504,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,137975-06-5,Vasopressin (AVP) V2 Antagonists,AVPR2,CHEMBL420762,119369,MoA public,119369,AE-22-QI24,,0.2,0.5
1,CEUMAXLRGBKFQP-UHFFFAOYSA-N,1,1,25.5817603302945,0,-5.87952498486455,-8.39964342055875,-8.51570809539323,-9.56717996142587,Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,,,PIK3C3,,129626605,,,,A,2,2.5
1,NNAIYOXJNVGUOM-UHFFFAOYSA-N,0,1,-0.926831756155721,0,-0.492285842344522,-0.820319970785144,0.433757370730135,-0.973688558194251,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,75529-73-6,"""5-HT2A Antagonists;Dopamine D2 Antagonists"";5-HT2A Antagonists;Dopamine D2 Antagonists",HTR1E,CHEMBL1079935,73333,MoA public,73333,SA-59-HN06,,0.2,0.5
1,JBMKAUGHUNFTOL-UHFFFAOYSA-N,0,1,0.633412468033274,0,-0.586955248903942,0.202925967613416,0.0289996175757345,0.0827876248099896,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,58-94-6,SLC12A3 inhibitor;CA1 inhibitor;CA2 inhibitor;CA4 inhibitor,CA1,CHEMBL842,2720,,,,,0.2,0.5
1,DCGOBPRQIYFVOD-UHFFFAOYSA-N,0,1,-0.469464261969612,0,0.56934501667842,-0.0071612775839085,0.192083698277608,-0.280816841007879,COc1cc2c(NC3CCN(CCCCCN)CC3)nc(NCCCN(C)C)nc2cc1OCCCCCN,,Histone-Lysine N-Methyltransferase EHMT2 (H3-K9-HMTase 3;G9a) Inhibitors,EHMT2,CHEMBL1232453,46174173,MoA public,46174173,SD-23-NQ44,,0.2,0.5
1,FNGXWOIGFSRSSD-ZROIWOOFSA-N,0,1,-0.933014114854471,0,0.0819537980045845,0.80796209521364,-0.179043637688491,0.696965867467227,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,,,KRAS,CHEMBL2349217,1641056,,,,,0.2,0.5
1,AZGIWMKLPRJOPT-UHFFFAOYSA-N,0,1,-0.835719930627774,0,-0.615099063158255,-0.958882123097923,-0.712148572332271,-0.938361034891212,Cc1nc2c(-c3cccc(N4CCN(C)CC4)c3)cnn2c(N)c1-c1ccc(F)cc1,,"Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;EphB4 Inhibitors;""Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;EphB4 Inhibitors""",ABL1,,11697360,MoA public,11697360,XA-24-IJ64,,0.2,0.5
1,HBPNHPWPUQVWIY-UHFFFAOYSA-N,0,1,0.00665304553305464,0,-1.57513051567046,-0.813561612783729,-0.353531621021299,-0.373783113074079,Nc1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1547162-44-6,CRBN neomorph;E3 ligase inhibitor,CRBN,,73051101,MoA public,73051101,IB-14-XS97,,0.2,0.5
1,BHPKEYRAZNXILG-UHFFFAOYSA-N,0,1,1.78410799527137,0,-1.36998162333891,-0.784711101971003,-1.29984236404723,-0.628276639614559,CCCn1c(-c2ccc(Nc3ccc(C)nc3)c(Cl)c2)nc2cccc(Cl)c21,1072930-44-9,mglu5 Receptor (mgluR5) Ligands,GRM5,,25102171,MoA public,25102171,SF-40-IY56,,0.2,0.5
1,SJBWUBBLOZYBMP-UHFFFAOYSA-N,0,1,-0.0944180573563562,0,0.182031308418896,0.319709706425417,0.728494865729363,0.410043307507153,Cc1cccc(C#Cc2cccc(C(F)(F)F)c2)n1,823198-86-3,GRM5 antagonist,GRM5,,18763178,,,,,0.2,0.5
1,QRKSBELIKLNLNV-UHFFFAOYSA-N,0,1,-0.571821965899619,0,0.347629392010377,-0.399480188418913,0.315602096627431,-0.173307225995539,,,,,,,MoA public,3730790,LD-37-GN27,,0.2,0.5
1,TZFNLOMSOLWIDK-JTQLQIEISA-N,0,1,0.418277314085862,0,-1.00860364184412,-0.321849128649192,-0.638436695385157,-0.520273499843806,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,1426847-87-1,Dopa decarboxylase inhibitor,DDC,CHEMBL1200748,34359,,,,,0.2,0.5
1,DKBJBZGJYZAELL-UHFFFAOYSA-N,0,1,2.6403606335784,0,-0.675274990939253,0.348010584416436,-1.03196708692338,0.386305746453159,CC(C)(O)CCCc1ccc2cc(O)c(N3CC(=O)NS3(=O)=O)c(F)c2c1,,T-cell protein tyrosine phosphatase inhibitor;Protein tyrosine phosphatase-1B inhibitor,PTPN1,,17747481,,,,,0.2,0.5
1,NRHUXQVZPSEKDF-UHFFFAOYSA-N,0,1,1.94474272472797,0,-1.06839112106705,-0.833660275260236,-0.262500004650016,-0.773917080435893,COc1cccc(F)c1CNc1ccc(-c2cccnc2C)c2nncn12,,EED gene inhibitor,EED,,132256891,,,,,0.2,0.5
1,VTAARTQTOOYTES-RGDLXGNYSA-N,0,1,-1.2332012905708,0,-0.171659658754688,-0.501712617412197,0.139325165716239,-0.151261187655568,N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21,176199-48-7,GRM2 agonist;GRM3 agonist,GRM2,CHEMBL2106523,156665,,,,,0.2,0.5
1,HEFNNWSXXWATRW-UHFFFAOYSA-N,0,1,-0.717106408765083,0,0.392983001986515,-0.246683940313118,-0.342823241964145,-0.252448633360244,CC(C)Cc1ccc(C(C)C(=O)O)cc1,1010396-31-2,Cyclooxygenase-3 Inhibitors;Cyclooxygenase-1 Inhibitors;Cyclooxygenase-2 Inhibitors;Non-Steroidal Antiinflammatory Drugs;NF-kappaB (NFKB) Activation Inhibitors,PTGS1,CHEMBL1201141,3672,,,,,0.2,0.5
1,SFNLLCUAISZNRV-UHFFFAOYSA-N,0,1,-0.294821738793581,0,0.198241689451628,-0.102020791461306,-0.0945323133775213,-0.275973091767714,O=C(NC(=O)c1c(F)cccc1Cl)NC1c2ccccc2-c2ccccc21,1186372-20-2,PPIA gene inhibitor,PPIA,CHEMBL559525,44249042,MoA public,44249042,KB-05-VJ83,,0.2,0.5
1,AYOUDDAETNMCBW-GSHUGGBRSA-N,0,1,1.81633376179579,0,-1.28723336140305,-0.225923681223378,-0.0364586611303905,0.144506143053386,CN1C(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)N=C(c2ccccc2)c2ccccc21,1401066-79-2,gamma secretase inhibitor;Gamma-secretase inhibitor,PSEN1,,66550890,,,,,0.2,0.5
1,MQIMZDXIAHJKQP-UHFFFAOYSA-N,0,1,0.256394842992087,0,0.656091784272934,-1.31656265748185,0.124096344234162,-1.52119751004325,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12,524684-52-4,Estrogen Receptor (ER) beta Agonists,ESR2,CHEMBL450940,656954,MoA public,59741632,DC-27-OV62,,0.2,0.5
1,IRERRFYLRIBFMB-UHFFFAOYSA-N,0,1,-0.107008904062654,0,-0.539987624591946,-0.441485306735437,0.0047794408896377,-0.246211639091842,CC1(C)CC(Nc2ccc(-c3cc4ccccc4s3)nn2)CC(C)(C)N1,1562332-79-9,Splicing modulator,RNU1-4,,73293105,,,,,0.2,0.5
1,KOUHBMWJVVCBCI-UHFFFAOYSA-N,0,1,-0.28869848244889,0,-0.175946296181345,-0.231009877146834,-0.0989974510259075,-0.298737854326728,CCCCCCCCCCCCCC(=O)Nc1ccc2nc(NC(=O)c3ccccc3)sc2c1,952036-51-0,Ceramide Kinase Inhibitors,CERK,,16750360,MoA public,16750360,LA-93-IR67,,0.2,0.5
1,UNQXIRZDOXDTMH-UHFFFAOYSA-N,0,1,-0.671681016340429,0,-0.504437365653332,-0.192861908625975,-0.636952276005929,-0.381262179231059,CCS(=O)(=O)NCc1cncc(-c2c(C#N)c3ccc(Cl)cc3n2C)c1,1202550-93-3,Cytochrome P450 11B2 (Aldosterone Synthase) Inhibitors,CYP11B2,CHEMBL3747562,58215635,,,,,0.2,0.5
1,MFKZGAAAKCDLHM-UHFFFAOYSA-N,0,1,2.30959425651184,0,-0.821313335374331,0.0473513997249321,-1.19856586436433,0.0482339832515151,CCOc1cnccc1-c1nc2c(c(CC)nn2C2CCCC2)c(=O)[nH]1,158020-82-7,Phosphodiesterase PDE11A Inhibitors;Phosphodiesterase V (PDE5A) Inhibitors,PDE5A,,135409530,MoA public,,MA-68-MA98,,0.2,0.5
1,VSOXJMQZOPRPGI-UHFFFAOYSA-N,0,1,0.106016273376393,0,-0.909074676086735,-1.21994040386306,-0.522661872027033,-1.37440262344296,Cc1sc2ncnc(SCC(=O)O)c2c1C,296262-16-3,Palmitoleoyl-Protein Carboxylesterase NOTUM Inhibitors,NOTUM,CHEMBL1689356,716402,,,,,0.2,0.5
1,NPUXORBZRBIOMQ-RUZDIDTESA-N,0,1,0.648097795659674,0,0.0679916966185412,-0.719326909413051,-0.30738447205441,-0.80073921721443,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,1415562-82-1,SPHK1 inhibitor,SPHK1,CHEMBL3134157,66577038,MoA public,66577038,RC-02-BM27,,0.2,0.5
1,RLRGPZGIQMEBLC-UHFFFAOYSA-N,0,1,0.528478370474485,0,-0.21891286197295,-0.257290069119228,-0.283908457663906,-0.156512997443397,O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5cc(Cl)cc(Cl)c5)CC4)cn3)nccc12,,,KDM5B,CHEMBL3775894,135567115,,,,,0.2,0.5
